LR,RF,XGB,LGB
0.1449210470501451,0.11981857342253231,0.15874487347900867,0.10339187956046249
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.1074281167401134,0.11013013989927872,0.18734060972929,0.12316688804223748
0.7366652153598798,0.6517581282673472,0.6656162366271019,0.6964437570637125
0.11657914386976781,0.1372857510824089,0.19510413147509098,0.14277697844631557
0.10745550481705028,0.11039422674717961,0.18741490133106709,0.13652115594142977
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.10798998946322992,0.11699558806201736,0.16339938901364803,0.08830522059246296
0.3289188916158342,0.21912290612804114,0.36990056559443474,0.27291624634140227
0.12871185339701594,0.10249181200243662,0.12308472767472267,-0.003910440399907926
0.653331550247199,0.608514652063366,0.6499496176838875,0.6297205312700582
0.8646465098154164,0.926960133103206,0.8963340371847153,1.0361304725452296
0.6526321367234618,0.6467242567130493,0.6432468444108963,0.6295063627290053
0.946660502958413,0.9423063298342007,0.8833596408367157,0.8866801217812426
0.08209584465377749,0.10847353499639656,0.1243220679461956,0.010581734238980242
0.10663106989528565,0.09658177697256301,0.15260432567447424,0.042461513992346045
0.5947661145757994,0.7350209928078295,0.808399923145771,0.7844684996056296
0.33494018323659047,0.33817168681002374,0.28637987561523914,0.33802526650522047
0.8366947482566358,0.8602230989293203,0.8215928822755814,0.8883457324222316
0.8384829075740874,0.8630767410881335,0.8763916939496994,1.0607176867635306
0.0790123047634218,0.10587621185934012,0.14925398491322994,0.09775515990307972
0.9055090495073179,0.9706845927806474,0.8966891765594482,0.9644059027192908
0.10711461931827626,0.10070235349221562,0.14611533470451832,0.08196558794283873
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.5860422810336804,0.5847537562699189,0.6225467994809151,0.6058594335838166
0.10744055421399096,0.11326415916755989,0.22673672996461391,0.14369462541290307
0.5137451478873294,0.5803112583164814,0.6268114224076271,0.563758517540497
0.12729185670602794,0.10669653495552166,0.18254352919757366,0.10067288568401997
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.44558562176990907,0.5291390322030431,0.329787059687078,0.4012455365305323
0.5134719118194278,0.25845104304360644,0.15150511730462313,0.12268558768773971
0.07842149470131665,0.09315732667557378,0.1426627840846777,0.029201955814763765
0.0742117116183788,0.0843331228689353,0.13256934750825167,0.05230632472594422
0.10747548174661162,0.10935774522728653,0.17738592438399792,0.12866896442926162
0.10709971145135372,0.10543051392339772,0.15434740018099546,0.13891122341094864
0.1796328855344368,0.11749283898407628,0.2024393118917942,0.12665140260803986
0.6537132022380827,0.5283219876062737,0.3928885981440544,0.45352900282936753
0.009756131199283407,0.0681864973828168,0.11057826434262097,0.024453701184085255
0.2584930896821601,0.19433373614205018,0.15473952610045671,0.09098947967818176
0.9028189377801941,0.9488196046474456,0.8928274065256119,0.9509691780997815
0.2960784977428639,0.4181383204913576,0.21550310775637627,0.2126059575870026
0.19183926468151138,0.13059352285201,0.1740274541079998,0.11217753919967113
0.21868103730909738,0.34239968726096415,0.41081028804183006,0.36644841406493345
0.04457474430543305,0.09638017237741976,0.1758954357355833,0.12621185446890548
0.6629198646194032,0.488407853247928,0.44661054760217667,0.4503047259170927
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.2954864868014386,0.3173548336181812,0.4143567681312561,0.3844866596847176
0.28034712146236307,0.32877517225308195,0.33829269371926785,0.3559420649083554
0.9441296323071318,0.9614582941795349,0.8677834719419479,0.9106398556466242
0.10750036786921573,0.10747108609438044,0.15325315482914448,0.08814946480970398
0.05277508464293591,0.08607543032017562,0.11043826094828546,-0.06950326391420239
0.5594114852962258,0.5430981668281216,0.6128219589591026,0.5481677576281736
0.17855725553658547,0.20841907225818015,0.2615784350782633,0.2683788863518261
0.10729365962612689,0.10076568682554896,0.13946044305339456,0.07447344898268374
0.9670154272756528,0.9489141068849709,0.8810909539461136,0.9023327484376331
0.6534372714922905,0.6060264045604872,0.6230679526925087,0.6388947531231948
0.4922115964187866,0.4576904626362403,0.6080096885561943,0.5833479871056194
0.658223510402531,0.569882630658752,0.6190865561366081,0.5605023576572385
0.6532668412966492,0.6376150054406673,0.6768051460385323,0.6502599784547937
0.430466138400568,0.7006627483679373,0.5450877174735069,0.5801614521446503
0.773411797025497,0.830744231694378,0.804974839091301,0.8437939770284666
0.10696562477065347,0.11025654592615142,0.15260432567447424,0.10073388956761149
0.31931316700347495,0.17250327933635148,0.26033927127718925,0.2911825703056623
0.6696453654612384,0.6068095157728516,0.657085008919239,0.6169415809634496
0.3934180452189753,0.3277479763178369,0.3033064603805542,0.3095031359526458
0.03562211295930908,0.08811450830178605,0.12811897601932287,0.09307239805290529
0.927339659888934,0.9018113300515862,0.8557810485363007,0.9083326384113989
0.6549977599280987,0.5177423346658123,0.3496263474225998,0.41573527313657166
0.10729365962612689,0.10076568682554896,0.13946044305339456,0.07447344898268374
0.10709971145135372,0.10543051392339772,0.15434740018099546,0.13891122341094864
0.08183673328110347,0.11157695146215489,0.16735452134162188,0.10990321531918282
0.10710221584231512,0.10515574749989554,0.15871133003383875,0.13891122341094864
0.012303364768245732,0.07512263669440435,0.15233808476477861,0.2297693231425364
0.7528847795743079,0.913642326668016,0.8666138797998428,0.9522214110121627
0.7977728786921556,0.8907194674769056,0.8688865303993225,0.9028147044200018
0.17621440935322152,0.30758631113518436,0.2514849379658699,0.276082911326633
0.8078774975429748,0.9159303037500124,0.8756652325391769,0.8891846945948837
0.9413232280218689,0.9505273824666394,0.8893457055091858,0.9228169252395094
0.1796328855344368,0.11749283898407628,0.2024393118917942,0.12665140260803986
0.44853038024773306,0.3795955522022342,0.5086236819624901,0.4655082676495938
0.9725931481648284,0.9793422653485613,0.900318831205368,1.1252398007113527
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.9799346752127691,0.959297761735175,0.890747606754303,1.0079358778270016
0.12937887982301896,0.10931510521286687,0.17806034069508314,0.1387956741323455
0.718289537932574,0.8598196201270152,0.8283938020467758,0.8810354405667624
0.057817210240696616,0.10667647662847417,0.1773620955646038,0.11370479799366498
0.09313316460454617,0.1590857875385987,0.16798882000148296,0.10820281439055138
0.12729185670602794,0.10669653495552166,0.18254352919757366,0.10067288568401997
0.10144983536304347,0.10008219488880225,0.14319579070433974,0.08014196883957264
0.29478038830760345,0.19993627011074266,0.20616165082901716,0.13945198881299
0.42932814832878347,0.6968939391100097,0.5234677195549011,0.5734332181954442
0.08839825608838929,0.09261159931777052,0.14898728393018246,0.05710904161541033
0.5964549994590463,0.7309645321194445,0.8049219474196434,0.7988966680857034
0.0741938557470917,0.0855207420008779,0.14501515217125416,0.07418341800463676
0.9513050126230216,0.8187866903831257,0.8591651767492294,1.020772684909918
0.6533256294049447,0.608514652063366,0.6499496176838875,0.6297205312700582
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.784394032286146,0.6156914544264698,0.5494563728570938,0.5538852109261948
0.6641330185172426,0.5855035901927248,0.5282643139362335,0.5790110106960709
0.42917561725640485,0.6950991925758453,0.5230740159749985,0.5721341887815167
0.7468382811929706,0.5590284724887813,0.5966707989573479,0.516565376982744
0.7375047843342746,0.8981799340091982,0.8576272279024124,0.9627280927856294
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.29444912628411823,0.19416055050148529,0.19504012539982796,0.12432670476200644
0.556382439212503,0.5124215813288926,0.5215253382921219,0.5843651070448562
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.8617086199220882,0.8922509427730112,0.8687950223684311,0.8986028786112772
0.10750036786921573,0.10747108609438044,0.15325315482914448,0.08814946480970398
0.11657914386976781,0.1372857510824089,0.19510413147509098,0.14277697844631557
0.10699540872829481,0.09800548564677983,0.15260432567447424,0.08549974033438498
0.24187220655114555,0.18261589978539883,0.21232136152684689,0.1923743757950143
0.693586901557119,0.8723061942117044,0.7720584571361542,0.8777567276422487
0.1465825482332772,0.41615315801786185,0.2848357856273651,0.2949061400061749
0.3817211993746973,0.32258821408366883,0.2848890833556652,0.3087629102990983
0.653472508505352,0.6082155578538617,0.6227437034249306,0.665472760924894
0.18418674791707929,0.18343712848971247,0.2026737965643406,0.15670010528660389
0.9223343999247713,0.9291040172265213,0.875260591506958,0.8837039995175986
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.7092133129437822,0.8334612859136974,0.7926361411809921,0.8326624361709738
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.9358034940225144,0.890056631693574,0.8492971360683441,0.9045142812099701
0.10744055421399096,0.11326415916755989,0.22673672996461391,0.14369462541290307
0.8488383649626939,0.9043040623604408,0.830373004078865,0.8509445546284738
0.6602741404923644,0.5706126034364999,0.440245620906353,0.4717290272845227
0.10744055421399096,0.11326415916755989,0.22673672996461391,0.14369462541290307
0.6532903853034542,0.6184171574170982,0.644510455429554,0.6660476318269833
0.07736562947795389,0.1000628959901641,0.12256862688809633,0.005221934424883822
0.12729185670602794,0.10669653495552166,0.18254352919757366,0.10067288568401997
0.31242511081387797,0.22740215863962965,0.3573443405330181,0.35921009938259624
0.8653979070325025,0.8790697376941441,0.8756123632192612,1.0173177106631683
0.07844764956032182,0.09315732667557378,0.1426627840846777,0.029201955814763765
0.10749043672694128,0.10762511433107408,0.17904719151556492,0.15256300270374595
0.2605600710922802,0.33755917744869224,0.28145965188741684,0.28631978619364645
0.10747548174661162,0.10935774522728653,0.17738592438399792,0.12866896442926162
0.3872165650158144,0.38188476151711265,0.31620514392852783,0.3064309661938823
0.10709971145135372,0.10543051392339772,0.15434740018099546,0.13891122341094864
0.6339116459300859,0.8344125094815305,0.8084110468626022,0.83956055273718
0.9286931209951812,0.9728616860561616,0.8927158564329147,0.972280336218911
0.8490560815033409,0.8986011782149738,0.821076825261116,0.8509445546284738
0.7136678911743248,0.8947894704605652,0.8750995695590973,0.9392795469867188
0.5278871125566544,0.37734584471358296,0.5808937102556229,0.5386203407083898
0.10749540219478981,0.10758622544218518,0.15946219861507416,0.12441224293568176
0.274163108846403,0.4500606240635773,0.3424411043524742,0.5029915412444487
0.448649647468251,0.4759312214538555,0.3891015984117985,0.3805544813198011
0.8742245160544981,0.8548240044940454,0.8276562690734863,0.8938971746584644
0.07750903357614022,0.11916741663484343,0.195838937535882,0.1712103571103112
0.8366947482566358,0.8602230989293203,0.8215928822755814,0.8883457324222316
0.7302261837979303,0.5690802259245872,0.3671933114528656,0.4519322643792585
0.6696311714565201,0.8989774119650853,0.8404946774244308,0.9234516361822782
0.10751783911266227,0.1297755320371851,0.2968237232416868,0.17459390137825342
0.4412382980666181,0.329830345580824,0.33732490986585617,0.2771457244707415
0.10835850663742669,0.11728006630625742,0.16339938901364803,0.09960052487950324
0.10846400481852309,0.1206716923914093,0.1957665290683508,0.10026590301672325
0.10729365962612689,0.10076568682554896,0.13946044305339456,0.07447344898268374
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.7728655152818296,0.8236412144243731,0.8126969337463379,0.8447367575146869
0.1074281167401134,0.11013013989927872,0.18734060972929,0.12316688804223748
0.057160309263213756,0.0894028104085212,0.148091790266335,0.12623081288037286
0.10747548174661162,0.10935774522728653,0.17738592438399792,0.12866896442926162
0.7820717431358828,0.8510436650600293,0.8567404747009277,0.9154516639856409
0.5966403046747529,0.659528867603715,0.7044700607657433,0.724874966428314
0.17939292894031955,0.11651365744704317,0.20611124113202095,0.12665140260803986
0.10750036786921573,0.10747108609438044,0.15325315482914448,0.08814946480970398
0.2625844201703714,0.13606923696216222,0.16164113860577345,0.051964898333014854
0.10729365962612689,0.10076568682554896,0.13946044305339456,0.07447344898268374
0.6537132022380827,0.5283219876062737,0.3928885981440544,0.45352900282936753
0.10795995626982191,0.11726701254014296,0.16556213051080704,0.08830522059246296
0.33494018323659047,0.33817168681002374,0.28637987561523914,0.33802526650522047
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.9595087997400814,0.9356206346679405,0.877845048904419,0.8746709881598103
0.585137110600727,0.5750741449215183,0.49671515822410583,0.5778636536720119
0.10709971145135372,0.10543051392339772,0.15434740018099546,0.13891122341094864
0.7245408481769743,0.8732436860518327,0.839072048664093,0.8765973684572173
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.10144983536304347,0.10008219488880225,0.14319579070433974,0.08014196883957264
0.14112791985555034,0.10933965508363958,0.15232684649527073,0.1046373960814369
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.6545756910436096,0.5174143618122363,0.34988389909267426,0.41573527313657166
0.42822259831274256,0.6982690146666453,0.7013167664408684,0.6832209095487324
0.6532903853034542,0.6184171574170982,0.644510455429554,0.6660476318269833
0.6012110949487267,0.6376616342153637,0.526301383972168,0.5545603818133236
0.6085881520336639,0.6660510458265687,0.742611713707447,0.7296162769917056
0.07393497204702842,0.07717436014715352,0.12421328388154507,0.021252405150651375
0.10711461931827626,0.10070235349221562,0.14611533470451832,0.08196558794283873
0.4581192729847887,0.4370458175808723,0.4257814660668373,0.40818522702545584
0.21204956857875154,0.0940795119509449,0.2545126285403967,0.2755955801221695
0.10759265930111245,0.11925353474873249,0.19152748212218285,0.1281908970737575
0.31253009238966284,0.23060952320213007,0.1690795999020338,0.17268692925075904
0.6521616783753019,0.6045640442749766,0.6458705216646194,0.6212623821981212
0.10710221584231512,0.10515574749989554,0.15871133003383875,0.13891122341094864
0.3804359603543409,0.5906834885522195,0.5362161993980408,0.46164290682663855
0.07490337220974892,0.10049125476971707,0.16344983968883753,0.07102908497760678
0.10750036786921573,0.10747108609438044,0.15325315482914448,0.08814946480970398
0.6883307145835555,0.9076244421436443,0.8367729187011719,0.8994238506954808
0.06258032758576532,0.11748556768838261,0.17597153317183256,0.1384366587385416
0.32041287343687175,0.22791589757938674,0.16708326991647482,0.1678956824070656
0.10747548174661162,0.10935774522728653,0.17738592438399792,0.12866896442926162
0.1074281167401134,0.11013013989927872,0.18734060972929,0.12316688804223748
0.4372440763020911,0.38955466036460273,0.22175223007798195,0.2355411033889894
0.09865877180777907,0.09275168778198972,0.13863164465874434,0.08138748536054706
0.10795995626982191,0.11726701254014296,0.16556213051080704,0.08830522059246296
0.6532903853034542,0.6184171574170982,0.644510455429554,0.6660476318269833
0.8461436829188339,0.929794199172177,0.8572631180286407,0.9482287479231628
0.30717760340201106,0.35052775141575776,0.2610668819397688,0.23451278696425307
0.5052514430705108,0.6601594333256957,0.6157398223876953,0.6495114412663824
0.22466149175382208,0.4461103008939758,0.3555978275835514,0.36638872294072933
0.6426645322696941,0.5183343643383449,0.3299587555229664,0.4243294997366351
0.10795995626982191,0.11726701254014296,0.16556213051080704,0.08830522059246296
0.10709971145135372,0.10543051392339772,0.15434740018099546,0.13891122341094864
0.10730859181549642,0.10076568682554896,0.13946044305339456,0.07447344898268374
0.556382439212503,0.5124215813288926,0.5215253382921219,0.5843651070448562
0.9357888408091117,0.9411462979837628,0.8805362433195114,0.8887295541394784
0.6532668412966492,0.6376150054406673,0.6768051460385323,0.6502599784547937
0.35940756199401813,0.4076262926312675,0.37396130338311195,0.30095058986821344
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.10747548174661162,0.10935774522728653,0.17738592438399792,0.12866896442926162
0.11137730313578,0.1300363700773442,0.2436162419617176,0.2805608207435104
0.1074281167401134,0.11013013989927872,0.18734060972929,0.12316688804223748
0.21204956857875154,0.0940795119509449,0.2545126285403967,0.2755955801221695
0.3289188916158342,0.21912290612804114,0.36990056559443474,0.27291624634140227
0.21868103730909738,0.34239968726096415,0.41081028804183006,0.36644841406493345
0.9305688896928284,0.9534149698549842,0.8928274065256119,0.9749061695801297
0.10699540872829481,0.09800548564677983,0.15260432567447424,0.08549974033438498
0.8292425198902169,0.9293344309068101,0.8755195885896683,0.9575451040314846
0.2793849225449997,0.25367303799713903,0.2779841460287571,0.23691856595490945
0.1449210470501451,0.11981857342253231,0.15874487347900867,0.10339187956046249
0.1796328855344368,0.11749283898407628,0.2024393118917942,0.12665140260803986
0.7221624198326922,0.8995730095850611,0.8722593188285828,0.8940210476481631
0.2902584748439128,0.37926401360142764,0.5712743178009987,0.4340365310851525
0.10709971145135372,0.10543051392339772,0.15434740018099546,0.13891122341094864
0.6609641538561024,0.6063642021771043,0.700848750770092,0.653333239378924
0.10750036786921573,0.10747108609438044,0.15325315482914448,0.08814946480970398
0.35820391636959203,0.3105640162087714,0.28338886983692646,0.2658858809189089
0.1796328855344368,0.11749283898407628,0.2024393118917942,0.12665140260803986
0.03904623597573914,0.06450573998152694,0.12725742533802986,0.062218115408792934
0.1971950728599448,0.17641908907852089,0.2979453168809414,0.3240587863965839
0.48465619892418477,0.43153387634865537,0.4376963973045349,0.5091399052884494
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.10731110060698223,0.10076568682554896,0.13946044305339456,0.07447344898268374
0.006357834207421909,0.09097814084661952,0.12867448013275862,0.05973010625305579
0.9929662792800336,0.9789263236002341,0.895920991897583,0.9898620553109333
0.33370324458939526,0.4898576810644315,0.2945139892399311,0.36251465396727556
0.7386988312206779,0.7126672063313322,0.7347647920250893,0.7877018705094909
0.1796328855344368,0.11749283898407628,0.2024393118917942,0.12665140260803986
0.7067434519041813,0.6217160340976251,0.674129381775856,0.6387781991039535
0.18009065642642963,0.11678265279408417,0.1945955604314804,0.12570862212181955
0.7814931753920948,0.8547802899749151,0.8354876190423965,0.8821008755984698
0.961859870072627,0.9832507064928661,0.9002055823802948,1.0573341538310757
0.17735799997451898,0.11226463833419778,0.19561756402254105,0.12477291191914466
0.24187220655114555,0.18261589978539883,0.21232136152684689,0.1923743757950143
0.046798228301224834,0.09697093956823204,0.1506160523276776,0.05639777175743921
0.526760800741203,0.6842190022207155,0.6734235808253288,0.7214717617276818
0.42721633421972627,0.4003501412450749,0.24071513256058097,0.2018369425750294
0.8135171870327356,0.9530276088373641,0.8572396337985992,0.8133195608087158
0.10749043672694128,0.10762511433107408,0.17904719151556492,0.15256300270374595
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.7315592642267048,0.5934853158032618,0.5628510043025017,0.6462579779417734
0.068272750068036,0.16658673853241965,0.16590861976146698,0.07836777050981683
0.7965682864220833,0.894334438529804,0.8627625554800034,0.9065866363975047
0.8742245160544981,0.8548240044940454,0.8276562690734863,0.8938971746584644
0.10795995626982191,0.11726701254014296,0.16556213051080704,0.08830522059246296
0.9769890477377374,0.9716935957672443,0.9018070995807648,1.1615127588714433
0.15832821564727836,0.2986455571603251,0.18103297799825668,0.13603716443922786
0.08209776442888791,0.10847353499639656,0.12412515096366405,0.011880763652907822
0.6968218072703374,0.5557719119862405,0.5059850886464119,0.474613927550101
0.8804682878438526,0.9442434957203556,0.8976915329694748,0.9759495356786108
0.18041926857950852,0.12253195494103047,0.19756092503666878,0.11851317245389534
0.13415606604203964,0.1047082867217887,0.17648417130112648,0.12549784971377229
0.9810666088221801,0.9832736529143382,0.8978615254163742,1.0743510512782244
0.24134617804327996,0.12549358922477527,0.14219445432536304,0.025909691701479526
0.12729185670602794,0.10669653495552166,0.18254352919757366,0.10067288568401997
0.8507826944808646,0.9716676804229205,0.8863804042339325,0.9118182940359363
0.9481239565959428,0.9530513334913477,0.8928274065256119,0.9749061695801297
0.4911633369834597,0.5076246547123295,0.345656655728817,0.4089750122284904
0.1782651626422257,0.1139275523314093,0.2049781270325184,0.13809275243129762
0.22365351097959196,0.2801531093293328,0.14633069187402725,0.1289429737931456
0.17855725553658547,0.20841907225818015,0.2615784350782633,0.2683788863518261
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.10749043672694128,0.10762511433107408,0.17904719151556492,0.15256300270374595
0.7909693372250722,0.618901276659659,0.41819972917437553,0.4595166480366267
0.7322267285575803,0.6131556810234927,0.6414374187588692,0.6338363763656989
0.17951858845705698,0.11677737473107809,0.2024393118917942,0.12665140260803986
0.6305845983245506,0.8988897720507152,0.8622141927480698,0.8985482628122095
0.1074281167401134,0.11013013989927872,0.18734060972929,0.12316688804223748
0.08872510009287692,0.09435493220239996,0.14188914187252522,0.03748075400353064
0.10741316956928657,0.10624425062845742,0.1590263582766056,0.11101471808066195
0.2851711364837892,0.2898733717734064,0.24893302470445633,0.19058193967101233
